heder	Length	GC_amont	CG_precent
>lcl|NC_001144.5_cds_NP_013221.1_3776 	1710	743	43.45 %
>lcl|NC_001144.5_cds_NP_013222.1_3777 	1527	748	48.98 %
>lcl|NC_001144.5_cds_NP_001335796.1_3778 	378	157	41.53 %
>lcl|NC_001144.5_cds_NP_013226.1_3779 	411	167	40.63 %
>lcl|NC_001144.5_cds_NP_013227.1_3780 	756	294	38.89 %
>lcl|NC_001144.5_cds_NP_013228.1_3781 	2562	890	34.74 %
>lcl|NC_001144.5_cds_NP_013229.1_3782 	810	328	40.49 %
>lcl|NC_001144.5_cds_NP_013230.1_3783 	2832	1078	38.06 %
>lcl|NC_001144.5_cds_NP_013231.1_3784 	1269	534	42.08 %
>lcl|NC_001144.5_cds_NP_013232.1_3785 	2313	945	40.86 %
>lcl|NC_001144.5_cds_NP_013233.1_3786 	873	334	38.26 %
>lcl|NC_001144.5_cds_NP_013234.1_3787 	1749	720	41.17 %
>lcl|NC_001144.5_cds_NP_013235.1_3788 	1692	714	42.20 %
>lcl|NC_001144.5_cds_NP_013236.1_3789 	2247	850	37.83 %
>lcl|NC_001144.5_cds_NP_013237.1_3790 	858	352	41.03 %
>lcl|NC_001144.5_cds_NP_013238.1_3791 	1104	518	46.92 %
>lcl|NC_001144.5_cds_NP_013239.1_3792 	2958	1211	40.94 %
>lcl|NC_001144.5_cds_NP_013240.1_3793 	1932	798	41.30 %
>lcl|NC_001144.5_cds_NP_013242.1_3794 	1092	585	53.57 %
>lcl|NC_001144.5_cds_NP_013243.1_3795 	1431	589	41.16 %
>lcl|NC_001144.5_cds_NP_013244.1_3796 	2058	758	36.83 %
>lcl|NC_001144.5_cds_NP_013245.1_3797 	2340	902	38.55 %
>lcl|NC_001144.5_cds_NP_013246.1_3798 	606	230	37.95 %
>lcl|NC_001144.5_cds_NP_013247.1_3799 	903	351	38.87 %
>lcl|NC_001144.5_cds_NP_013248.1_3801 	306	125	40.85 %
>lcl|NC_001144.5_cds_NP_013249.1_3802 	2757	932	33.80 %
>lcl|NC_001144.5_cds_NP_013250.1_3803 	2193	842	38.39 %
>lcl|NC_001144.5_cds_NP_013251.1_3804 	822	379	46.11 %
>lcl|NC_001144.5_cds_NP_013252.1_3805 	1023	384	37.54 %
>lcl|NC_001144.5_cds_NP_013253.1_3806 	1731	669	38.65 %
>lcl|NC_001144.5_cds_NP_013254.1_3807 	2052	867	42.25 %
>lcl|NC_001144.5_cds_NP_013255.1_3808 	333	143	42.94 %
>lcl|NC_001144.5_cds_NP_690845.1_3809 	375	172	45.87 %
>lcl|NC_001144.5_cds_NP_013256.1_3812 	1089	483	44.35 %
>lcl|NC_001144.5_cds_NP_757337.1_3813 	345	164	47.54 %
>lcl|NC_001144.5_cds_NP_013258.1_3815 	1089	483	44.35 %
>lcl|NC_001144.5_cds_NP_058169.1_3817 	5268	2028	38.50 %
>lcl|NC_001144.5_cds_NP_058170.1_3818 	1323	547	41.35 %
>lcl|NC_001144.5_cds_NP_013259.1_3821 	1089	483	44.35 %
>lcl|NC_001144.5_cds_NP_757338.1_3822 	345	164	47.54 %
>lcl|NC_001144.5_cds_NP_013261.1_3824 	1089	483	44.35 %
>lcl|NC_001144.5_cds_NP_757339.1_3825 	345	164	47.54 %
>lcl|NC_001144.5_cds_NP_013263.1_3826 	357	197	55.18 %
>lcl|NC_001144.5_cds_NP_013264.1_3828 	1389	550	39.60 %
>lcl|NC_001144.5_cds_NP_013265.1_3829 	507	216	42.60 %
>lcl|NC_001144.5_cds_NP_013266.1_3830 	765	289	37.78 %
>lcl|NC_001144.5_cds_NP_013267.1_3831 	2616	854	32.65 %
>lcl|NC_001144.5_cds_NP_013268.1_3832 	459	194	42.27 %
>lcl|NC_001144.5_cds_NP_013269.1_3833 	693	266	38.38 %
>lcl|NC_001144.5_cds_NP_013271.1_3834 	471	186	39.49 %
>lcl|NC_001144.5_cds_NP_013273.1_3835 	903	384	42.52 %
>lcl|NC_001144.5_cds_NP_013274.1_3836 	1827	751	41.11 %
>lcl|NC_001144.5_cds_NP_013275.1_3837 	1239	518	41.81 %
>lcl|NC_001144.5_cds_NP_013276.1_3838 	1452	577	39.74 %
>lcl|NC_001144.5_cds_NP_013277.1_3839 	2436	944	38.75 %
>lcl|NC_001144.5_cds_NP_013278.1_3840 	1887	810	42.93 %
>lcl|NC_001144.5_cds_NP_013279.1_3841 	660	316	47.88 %
>lcl|NC_001144.5_cds_NP_013280.1_3842 	606	291	48.02 %
>lcl|NC_001144.5_cds_NP_013281.1_3843 	1149	545	47.43 %
>lcl|NC_001144.5_cds_NP_013282.1_3844 	993	391	39.38 %
>lcl|NC_001144.5_cds_NP_013283.1_3845 	2412	903	37.44 %
>lcl|NC_001144.5_cds_NP_013284.1_3846 	1470	582	39.59 %
>lcl|NC_001144.5_cds_NP_013287.1_3848 	759	316	41.63 %
>lcl|NC_001144.5_cds_NP_013288.1_3849 	3081	1226	39.79 %
>lcl|NC_001144.5_cds_NP_013289.1_3850 	2088	864	41.38 %
>lcl|NC_001144.5_cds_NP_013290.1_3851 	3597	1392	38.70 %
>lcl|NC_001144.5_cds_NP_013291.1_3852 	1476	609	41.26 %
>lcl|NC_001144.5_cds_NP_013292.1_3853 	1161	473	40.74 %
>lcl|NC_001144.5_cds_NP_013293.1_3854 	798	340	42.61 %
>lcl|NC_001144.5_cds_NP_013294.1_3855 	528	218	41.29 %
>lcl|NC_001144.5_cds_NP_013295.1_3856 	765	367	47.97 %
>lcl|NC_001144.5_cds_NP_013296.1_3857 	1368	520	38.01 %
>lcl|NC_001144.5_cds_NP_013297.1_3858 	1731	699	40.38 %
>lcl|NC_001144.5_cds_NP_013298.1_3859 	1515	552	36.44 %
>lcl|NC_001144.5_cds_NP_013300.2_3860 	831	325	39.11 %
>lcl|NC_001144.5_cds_NP_013301.1_3861 	345	130	37.68 %
>lcl|NC_001144.5_cds_NP_013302.1_3862 	783	303	38.70 %
>lcl|NC_001144.5_cds_NP_013304.1_3863 	1311	566	43.17 %
>lcl|NC_001144.5_cds_NP_013305.1_3864 	336	150	44.64 %
>lcl|NC_001144.5_cds_NP_013306.2_3865 	954	427	44.76 %
>lcl|NC_001144.5_cds_NP_013307.1_3866 	1842	810	43.97 %
>lcl|NC_001144.5_cds_NP_013308.1_3867 	2502	1036	41.41 %
>lcl|NC_001144.5_cds_NP_013309.1_3868 	894	390	43.62 %
>lcl|NC_001144.5_cds_NP_013310.1_3869 	936	398	42.52 %
>lcl|NC_001144.5_cds_NP_013311.1_3870 	1383	527	38.11 %
>lcl|NC_001144.5_cds_NP_013312.2_3871 	681	228	33.48 %
>lcl|NC_001144.5_cds_NP_013313.1_3872 	1422	597	41.98 %
>lcl|NC_001144.5_cds_NP_013314.1_3873 	1269	567	44.68 %
>lcl|NC_001144.5_cds_NP_013315.1_3874 	2061	762	36.97 %
>lcl|NC_001144.5_cds_NP_013316.1_3875 	1083	429	39.61 %
>lcl|NC_001144.5_cds_NP_013317.1_3876 	1116	426	38.17 %
>lcl|NC_001144.5_cds_NP_013319.1_3877 	453	206	45.47 %
>lcl|NC_001144.5_cds_NP_013320.1_3878 	2187	969	44.31 %
>lcl|NC_001144.5_cds_NP_013321.1_3879 	969	415	42.83 %
>lcl|NC_001144.5_cds_NP_013322.1_3880 	663	249	37.56 %
>lcl|NC_001144.5_cds_NP_013323.1_3881 	2454	923	37.61 %
>lcl|NC_001144.5_cds_NP_013324.1_3882 	3258	1220	37.45 %
>lcl|NC_001144.5_cds_NP_013325.1_3883 	1110	444	40.00 %
>lcl|NC_001144.5_cds_NP_013326.1_3884 	1224	445	36.36 %
>lcl|NC_001144.5_cds_NP_013327.1_3885 	1188	408	34.34 %
>lcl|NC_001144.5_cds_NP_013328.1_3886 	1482	495	33.40 %
>lcl|NC_001144.5_cds_NP_058171.1_3887 	5268	2033	38.59 %
>lcl|NC_001144.5_cds_NP_058172.1_3888 	1323	545	41.19 %
>lcl|NC_001144.5_cds_NP_013329.1_3889 	2445	1000	40.90 %
>lcl|NC_001144.5_cds_NP_013330.1_3890 	576	243	42.19 %
>lcl|NC_001144.5_cds_NP_013332.1_3891 	1362	571	41.92 %
>lcl|NC_001144.5_cds_NP_013334.1_3892 	2100	756	36.00 %
>lcl|NC_001144.5_cds_NP_013335.1_3893 	1971	958	48.60 %
>lcl|NC_001144.5_cds_NP_001335797.1_3894 	324	163	50.31 %
>lcl|NC_001144.5_cds_NP_013338.1_3895 	1797	769	42.79 %
>lcl|NC_001144.5_cds_NP_013339.1_3896 	1437	529	36.81 %
>lcl|NC_001144.5_cds_NP_013340.1_3897 	987	374	37.89 %
>lcl|NC_001144.5_cds_NP_013341.1_3898 	2628	993	37.79 %
>lcl|NC_001144.5_cds_NP_013342.1_3899 	2349	916	39.00 %
>lcl|NC_001144.5_cds_NP_013343.1_3900 	966	328	33.95 %
>lcl|NC_001144.5_cds_NP_013344.1_3901 	819	317	38.71 %
>lcl|NC_001144.5_cds_NP_013345.1_3902 	1164	473	40.64 %
>lcl|NC_001144.5_cds_NP_013346.1_3903 	429	190	44.29 %
>lcl|NC_001144.5_cds_NP_013347.1_3904 	1080	433	40.09 %
>lcl|NC_001144.5_cds_NP_013348.1_3905 	4671	1716	36.74 %
>lcl|NC_001144.5_cds_NP_013349.1_3906 	1833	740	40.37 %
>lcl|NC_001144.5_cds_NP_013350.1_3907 	3135	1311	41.82 %
>lcl|NC_001144.5_cds_NP_013351.1_3908 	705	268	38.01 %
>lcl|NC_001144.5_cds_NP_013352.1_3909 	594	229	38.55 %
>lcl|NC_001144.5_cds_NP_013354.1_3910 	1710	697	40.76 %
>lcl|NC_001144.5_cds_NP_013355.1_3911 	570	227	39.82 %
>lcl|NC_001144.5_cds_NP_001335798.1_3912 	354	167	47.18 %
>lcl|NC_001144.5_cds_NP_013357.1_3913 	4509	1865	41.36 %
>lcl|NC_001144.5_cds_NP_058173.1_3914 	1323	548	41.42 %
>lcl|NC_001144.5_cds_NP_013358.1_3915 	966	405	41.93 %
>lcl|NC_001144.5_cds_NP_013359.1_3916 	2118	882	41.64 %
>lcl|NC_001144.5_cds_NP_013360.1_3917 	1719	742	43.16 %
>lcl|NC_001144.5_cds_NP_013361.1_3918 	2064	818	39.63 %
>lcl|NC_001144.5_cds_NP_013362.1_3919 	327	126	38.53 %
>lcl|NC_001144.5_cds_NP_013363.1_3920 	648	234	36.11 %
>lcl|NC_001144.5_cds_NP_013365.1_3922 	2484	874	35.19 %
>lcl|NC_001144.5_cds_NP_013367.1_3925 	1029	357	34.69 %
>lcl|NC_001144.5_cds_NP_013368.1_3926 	2106	752	35.71 %
>lcl|NC_001144.5_cds_NP_013369.1_3927 	1713	615	35.90 %
>lcl|NC_001144.5_cds_NP_013370.1_3928 	645	256	39.69 %
>lcl|NC_001144.5_cds_NP_013372.1_3929 	1053	405	38.46 %
>lcl|NC_001144.5_cds_NP_013373.1_3930 	825	298	36.12 %
>lcl|NC_001144.5_cds_NP_013374.1_3931 	3531	1278	36.19 %
>lcl|NC_001144.5_cds_NP_013375.1_3932 	1947	702	36.06 %
>lcl|NC_001144.5_cds_NP_013376.1_3933 	2328	867	37.24 %
>lcl|NC_001144.5_cds_NP_013377.1_3934 	333	115	34.53 %
>lcl|NC_001144.5_cds_NP_013378.1_3935 	1785	642	35.97 %
>lcl|NC_001144.5_cds_NP_013379.1_3936 	2340	882	37.69 %
>lcl|NC_001144.5_cds_NP_013380.1_3937 	4026	1599	39.72 %
>lcl|NC_001144.5_cds_NP_013383.1_3938 	468	261	55.77 %
>lcl|NC_001144.5_cds_NP_013385.1_3939 	945	348	36.83 %
>lcl|NC_001144.5_cds_NP_013386.1_3940 	843	327	38.79 %
>lcl|NC_001144.5_cds_NP_013387.1_3941 	786	297	37.79 %
>lcl|NC_001144.5_cds_NP_013388.1_3943 	1689	690	40.85 %
>lcl|NC_001144.5_cds_NP_013389.1_3944 	1068	382	35.77 %
>lcl|NC_001144.5_cds_NP_013391.1_3946 	1425	573	40.21 %
>lcl|NC_001144.5_cds_NP_013392.1_3947 	1938	749	38.65 %
>lcl|NC_001144.5_cds_NP_013393.1_3948 	834	303	36.33 %
>lcl|NC_001144.5_cds_NP_013394.1_3949 	1146	442	38.57 %
>lcl|NC_001144.5_cds_NP_013395.1_3950 	582	225	38.66 %
>lcl|NC_001144.5_cds_NP_013396.1_3951 	660	275	41.67 %
>lcl|NC_001144.5_cds_NP_013398.1_3952 	375	157	41.87 %
>lcl|NC_001144.5_cds_NP_001335799.1_3953 	327	128	39.14 %
>lcl|NC_001144.5_cds_NP_013400.1_3954 	390	153	39.23 %
>lcl|NC_001144.5_cds_NP_013401.1_3955 	696	273	39.22 %
>lcl|NC_001144.5_cds_NP_013402.1_3956 	1983	850	42.86 %
>lcl|NC_001144.5_cds_NP_013403.1_3957 	1347	564	41.87 %
>lcl|NC_001144.5_cds_NP_013404.1_3958 	735	292	39.73 %
>lcl|NC_001144.5_cds_NP_001335800.1_3959 	363	139	38.29 %
>lcl|NC_001144.5_cds_NP_013406.1_3960 	1335	552	41.35 %
>lcl|NC_001144.5_cds_NP_013407.1_3961 	2337	968	41.42 %
>lcl|NC_001144.5_cds_NP_013408.1_3962 	5703	2190	38.40 %
>lcl|NC_001144.5_cds_NP_013409.1_3963 	567	214	37.74 %
>lcl|NC_001144.5_cds_NP_013410.1_3964 	906	359	39.62 %
>lcl|NC_001144.5_cds_NP_013411.1_3966 	939	362	38.55 %
>lcl|NC_001144.5_cds_NP_013412.1_3967 	2736	949	34.69 %
>lcl|NC_001144.5_cds_NP_013413.1_3968 	4770	1766	37.02 %
>lcl|NC_001144.5_cds_NP_013415.1_3969 	1197	459	38.35 %
>lcl|NC_001144.5_cds_NP_013416.2_3970 	762	299	39.24 %
>lcl|NC_001144.5_cds_NP_013417.3_3971 	1593	615	38.61 %
>lcl|NC_001144.5_cds_NP_013418.2_3972 	1563	595	38.07 %
>lcl|NC_001144.5_cds_NP_013419.1_3973 	462	203	43.94 %
>lcl|NC_001144.5_cds_NP_013420.2_3974 	969	430	44.38 %
>lcl|NC_001144.5_cds_NP_013422.2_3975 	2655	897	33.79 %
>lcl|NC_001144.5_cds_NP_013423.1_3976 	2367	917	38.74 %
>lcl|NC_001144.5_cds_NP_013424.1_3977 	4365	1614	36.98 %
>lcl|NC_001144.5_cds_NP_013425.1_3978 	1281	503	39.27 %
>lcl|NC_001144.5_cds_NP_013427.1_3979 	780	327	41.92 %
>lcl|NC_001144.5_cds_NP_013428.1_3980 	1572	653	41.54 %
>lcl|NC_001144.5_cds_NP_013430.1_3982 	723	308	42.60 %
>lcl|NC_001144.5_cds_NP_013432.1_3984 	1206	485	40.22 %
>lcl|NC_001144.5_cds_NP_013433.2_3985 	795	300	37.74 %
>lcl|NC_001144.5_cds_NP_013434.1_3986 	2016	840	41.67 %
>lcl|NC_001144.5_cds_NP_001335801.1_3987 	378	157	41.53 %
>lcl|NC_001144.5_cds_NP_013436.1_3988 	1131	469	41.47 %
>lcl|NC_001144.5_cds_NP_013437.1_3989 	327	143	43.73 %
>lcl|NC_001144.5_cds_NP_013439.1_3990 	2163	877	40.55 %
>lcl|NC_001144.5_cds_NP_013440.1_3991 	2700	981	36.33 %
>lcl|NC_001144.5_cds_NP_013441.1_3992 	2454	1200	48.90 %
>lcl|NC_001144.5_cds_NP_013444.1_3993 	939	419	44.62 %
>lcl|NC_001144.5_cds_NP_013445.1_3994 	1434	490	34.17 %
>lcl|NC_001144.5_cds_NP_013446.1_3995 	5631	2203	39.12 %
>lcl|NC_001144.5_cds_NP_013447.1_3997 	1668	641	38.43 %
>lcl|NC_001144.5_cds_NP_013448.1_3998 	384	162	42.19 %
>lcl|NC_001144.5_cds_NP_013449.1_3999 	1530	577	37.71 %
>lcl|NC_001144.5_cds_NP_013450.1_4000 	306	115	37.58 %
>lcl|NC_001144.5_cds_NP_013451.1_4001 	2586	1064	41.14 %
>lcl|NC_001144.5_cds_NP_013452.1_4002 	897	436	48.61 %
>lcl|NC_001144.5_cds_NP_013454.1_4003 	651	306	47.00 %
>lcl|NC_001144.5_cds_NP_013455.1_4004 	876	380	43.38 %
>lcl|NC_001144.5_cds_NP_013456.1_4005 	2424	909	37.50 %
>lcl|NC_001144.5_cds_NP_013457.1_4006 	1812	759	41.89 %
>lcl|NC_001144.5_cds_NP_013458.1_4007 	1008	424	42.06 %
>lcl|NC_001144.5_cds_NP_013459.1_4008 	1188	549	46.21 %
>lcl|NC_001144.5_cds_NP_013460.1_4009 	594	262	44.11 %
>lcl|NC_001144.5_cds_NP_013461.1_4010 	2670	1075	40.26 %
>lcl|NC_001144.5_cds_NP_001257685.1_4011 	564	233	41.31 %
>lcl|NC_001144.5_cds_NP_013463.1_4012 	1449	573	39.54 %
>lcl|NC_001144.5_cds_NP_013464.3_4013 	1320	467	35.38 %
>lcl|NC_001144.5_cds_NP_013465.1_4014 	1737	687	39.55 %
>lcl|NC_001144.5_cds_NP_013466.1_4016 	2154	826	38.35 %
>lcl|NC_001144.5_cds_NP_013467.3_4017 	657	221	33.64 %
>lcl|NC_001144.5_cds_NP_013468.3_4019 	330	133	40.30 %
>lcl|NC_001144.5_cds_NP_001335802.1_4020 	333	120	36.04 %
>lcl|NC_001144.5_cds_NP_013471.1_4021 	393	158	40.20 %
>lcl|NC_001144.5_cds_NP_013472.3_4022 	1797	663	36.89 %
>lcl|NC_001144.5_cds_NP_013473.1_4023 	1974	749	37.94 %
>lcl|NC_001144.5_cds_NP_013474.3_4024 	537	222	41.34 %
>lcl|NC_001144.5_cds_NP_013475.1_4025 	4071	1565	38.44 %
>lcl|NC_001144.5_cds_NP_013476.3_4026 	1038	393	37.86 %
>lcl|NC_001144.5_cds_NP_013477.1_4027 	2706	1022	37.77 %
>lcl|NC_001144.5_cds_NP_013479.3_4028 	1032	481	46.61 %
>lcl|NC_001144.5_cds_NP_013480.1_4029 	729	271	37.17 %
>lcl|NC_001144.5_cds_NP_013481.3_4030 	1047	461	44.03 %
>lcl|NC_001144.5_cds_NP_013482.1_4031 	1443	663	45.95 %
>lcl|NC_001144.5_cds_NP_013484.3_4033 	1227	563	45.88 %
>lcl|NC_001144.5_cds_NP_013485.1_4034 	2202	849	38.56 %
>lcl|NC_001144.5_cds_NP_013486.3_4035 	2685	1068	39.78 %
>lcl|NC_001144.5_cds_NP_013487.1_4036 	3345	1243	37.16 %
>lcl|NC_001144.5_cds_NP_013488.3_4037 	4050	1592	39.31 %
>lcl|NC_001144.5_cds_NP_013489.1_4038 	399	171	42.86 %
>lcl|NC_001144.5_cds_NP_013490.3_4039 	2643	1003	37.95 %
>lcl|NC_001144.5_cds_NP_013491.1_4040 	1299	505	38.88 %
>lcl|NC_001144.5_cds_NP_013493.2_4042 	3084	1196	38.78 %
>lcl|NC_001144.5_cds_NP_013494.3_4043 	339	149	43.95 %
>lcl|NC_001144.5_cds_NP_013495.1_4044 	717	346	48.26 %
>lcl|NC_001144.5_cds_NP_013496.3_4045 	1557	572	36.74 %
>lcl|NC_001144.5_cds_NP_013497.1_4046 	840	358	42.62 %
>lcl|NC_001144.5_cds_NP_013498.3_4047 	1449	551	38.03 %
>lcl|NC_001144.5_cds_NP_013500.3_4049 	2076	763	36.75 %
>lcl|NC_001144.5_cds_NP_013501.1_4050 	2343	985	42.04 %
>lcl|NC_001144.5_cds_NP_013502.3_4051 	3864	1481	38.33 %
>lcl|NC_001144.5_cds_NP_013503.1_4052 	2061	887	43.04 %
>lcl|NC_001144.5_cds_NP_013505.4_4053 	2007	857	42.70 %
>lcl|NC_001144.5_cds_NP_013507.1_4054 	2052	793	38.65 %
>lcl|NC_001144.5_cds_NP_013508.3_4055 	858	314	36.60 %
>lcl|NC_001144.5_cds_NP_013509.1_4056 	1104	466	42.21 %
>lcl|NC_001144.5_cds_NP_013510.3_4057 	342	145	42.40 %
>lcl|NC_001144.5_cds_NP_013511.4_4059 	687	293	42.65 %
>lcl|NC_001144.5_cds_NP_013512.1_4060 	369	134	36.31 %
>lcl|NC_001144.5_cds_NP_013513.3_4061 	2820	1105	39.18 %
>lcl|NC_001144.5_cds_NP_013514.1_4062 	3441	1343	39.03 %
>lcl|NC_001144.5_cds_NP_058174.3_4063 	5313	1961	36.91 %
>lcl|NC_001144.5_cds_NP_058175.1_4064 	1317	502	38.12 %
>lcl|NC_001144.5_cds_NP_013515.3_4065 	726	285	39.26 %
>lcl|NC_001144.5_cds_NP_013516.1_4066 	825	301	36.48 %
>lcl|NC_001144.5_cds_NP_013517.1_4068 	2028	832	41.03 %
>lcl|NC_001144.5_cds_NP_013518.3_4069 	792	327	41.29 %
>lcl|NC_001144.5_cds_NP_013519.1_4070 	339	178	52.51 %
>lcl|NC_001144.5_cds_NP_013521.3_4071 	1701	698	41.03 %
>lcl|NC_001144.5_cds_NP_013522.1_4072 	1182	459	38.83 %
>lcl|NC_001144.5_cds_NP_013523.3_4073 	4308	1584	36.77 %
>lcl|NC_001144.5_cds_NP_013524.1_4074 	1095	436	39.82 %
>lcl|NC_001144.5_cds_NP_013525.3_4075 	471	180	38.22 %
>lcl|NC_001144.5_cds_NP_013526.1_4076 	5799	2160	37.25 %
>lcl|NC_001144.5_cds_NP_013527.3_4077 	1254	429	34.21 %
>lcl|NC_001144.5_cds_NP_013528.1_4078 	2127	781	36.72 %
>lcl|NC_001144.5_cds_NP_013529.3_4079 	3924	1464	37.31 %
>lcl|NC_001144.5_cds_NP_013530.1_4080 	981	425	43.32 %
>lcl|NC_001144.5_cds_NP_013531.3_4081 	2013	815	40.49 %
>lcl|NC_001144.5_cds_NP_013533.1_4082 	1956	838	42.84 %
>lcl|NC_001144.5_cds_NP_013534.3_4083 	6696	2569	38.37 %
>lcl|NC_001144.5_cds_NP_013535.1_4084 	1362	521	38.25 %
>lcl|NC_001144.5_cds_NP_013536.3_4085 	1572	640	40.71 %
>lcl|NC_001144.5_cds_NP_013537.1_4086 	1662	645	38.81 %
>lcl|NC_001144.5_cds_NP_013539.4_4087 	618	240	38.83 %
>lcl|NC_001144.5_cds_NP_013540.1_4088 	3825	1465	38.30 %
>lcl|NC_001144.5_cds_NP_013541.3_4089 	402	213	52.99 %
>lcl|NC_001144.5_cds_NP_013542.1_4090 	1275	661	51.84 %
>lcl|NC_001144.5_cds_NP_013544.1_4092 	960	458	47.71 %
>lcl|NC_001144.5_cds_NP_013545.3_4093 	2130	804	37.75 %
>lcl|NC_001144.5_cds_NP_013546.1_4094 	768	309	40.23 %
>lcl|NC_001144.5_cds_NP_013547.3_4095 	2937	1072	36.50 %
>lcl|NC_001144.5_cds_NP_013548.1_4096 	1347	554	41.13 %
>lcl|NC_001144.5_cds_NP_013550.4_4097 	567	214	37.74 %
>lcl|NC_001144.5_cds_NP_013551.1_4098 	1302	491	37.71 %
>lcl|NC_001144.5_cds_NP_013552.3_4099 	1038	393	37.86 %
>lcl|NC_001144.5_cds_NP_013553.1_4100 	531	230	43.31 %
>lcl|NC_001144.5_cds_NP_013554.3_4101 	1179	493	41.82 %
>lcl|NC_001144.5_cds_NP_013555.1_4102 	3138	1234	39.32 %
>lcl|NC_001144.5_cds_NP_013556.3_4103 	2661	1020	38.33 %
>lcl|NC_001144.5_cds_NP_013557.1_4104 	2097	762	36.34 %
>lcl|NC_001144.5_cds_NP_013558.3_4105 	1188	412	34.68 %
>lcl|NC_001144.5_cds_NP_013559.1_4106 	7887	2741	34.75 %
>lcl|NC_001144.5_cds_NP_013560.3_4107 	915	333	36.39 %
>lcl|NC_001144.5_cds_NP_013561.1_4108 	615	205	33.33 %
>lcl|NC_001144.5_cds_NP_013562.3_4109 	960	369	38.44 %
>lcl|NC_001144.5_cds_NP_013564.1_4110 	1185	440	37.13 %
>lcl|NC_001144.5_cds_NP_013565.3_4111 	1131	469	41.47 %
>lcl|NC_001144.5_cds_NP_013566.1_4112 	363	176	48.48 %
>lcl|NC_001144.5_cds_NP_013567.3_4113 	609	251	41.22 %
>lcl|NC_001144.5_cds_NP_013569.1_4114 	651	295	45.31 %
>lcl|NC_001144.5_cds_NP_013571.3_4115 	4149	1916	46.18 %
>lcl|NC_001144.5_cds_NP_013572.3_4116 	5391	2438	45.22 %
>lcl|NC_001145.3_cds_NP_013573.1_4117 	4125	1880	45.58 %
>lcl|NC_001145.3_cds_NP_013574.1_4118 	1140	429	37.63 %
>lcl|NC_001145.3_cds_NP_013575.1_4119 	1098	432	39.34 %
>lcl|NC_001145.3_cds_NP_013576.1_4120 	1692	630	37.23 %
>lcl|NC_001145.3_cds_NP_013578.1_4122 	1542	651	42.22 %
>lcl|NC_001145.3_cds_NP_013579.1_4123 	1746	746	42.73 %
>lcl|NC_001145.3_cds_NP_013580.1_4124 	1476	584	39.57 %
>lcl|NC_001145.3_cds_NP_013581.1_4125 	939	411	43.77 %
>lcl|NC_001145.3_cds_NP_013582.1_4126 	1338	593	44.32 %
>lcl|NC_001145.3_cds_NP_013583.1_4127 	1764	731	41.44 %
>lcl|NC_001145.3_cds_NP_001335803.1_4128 	381	180	47.24 %
>lcl|NC_001145.3_cds_NP_013585.1_4129 	933	356	38.16 %
>lcl|NC_001145.3_cds_NP_013586.1_4130 	1542	659	42.74 %
>lcl|NC_001145.3_cds_NP_013587.1_4131 	1074	441	41.06 %
>lcl|NC_001145.3_cds_NP_013588.1_4132 	1518	626	41.24 %
>lcl|NC_001145.3_cds_NP_013589.1_4133 	3405	1327	38.97 %
>lcl|NC_001145.3_cds_NP_013591.1_4134 	1629	637	39.10 %
>lcl|NC_001145.3_cds_NP_013592.1_4135 	1608	650	40.42 %
>lcl|NC_001145.3_cds_NP_013593.1_4136 	1533	656	42.79 %
>lcl|NC_001145.3_cds_NP_013594.1_4137 	747	372	49.80 %
>lcl|NC_001145.3_cds_NP_013595.1_4138 	891	383	42.99 %
>lcl|NC_001145.3_cds_NP_013596.1_4139 	2763	1016	36.77 %
>lcl|NC_001145.3_cds_NP_013597.1_4140 	924	375	40.58 %
>lcl|NC_001145.3_cds_NP_013598.1_4141 	2829	1124	39.73 %
>lcl|NC_001145.3_cds_NP_013599.1_4142 	318	108	33.96 %
>lcl|NC_001145.3_cds_NP_013600.2_4143 	1005	390	38.81 %
>lcl|NC_001145.3_cds_NP_013601.1_4144 	681	280	41.12 %
>lcl|NC_001145.3_cds_NP_013602.1_4145 	822	323	39.29 %
>lcl|NC_001145.3_cds_NP_013603.1_4146 	3384	1187	35.08 %
>lcl|NC_001145.3_cds_NP_013604.1_4147 	4968	1685	33.92 %
>lcl|NC_001145.3_cds_NP_013605.1_4148 	1407	689	48.97 %
>lcl|NC_001145.3_cds_NP_013607.1_4149 	354	182	51.41 %
>lcl|NC_001145.3_cds_NP_013608.1_4151 	3297	1442	43.74 %
>lcl|NC_001145.3_cds_NP_013610.1_4152 	2643	1033	39.08 %
>lcl|NC_001145.3_cds_NP_013611.1_4153 	504	218	43.25 %
>lcl|NC_001145.3_cds_NP_013612.1_4154 	1356	513	37.83 %
>lcl|NC_001145.3_cds_NP_013613.1_4155 	1578	595	37.71 %
>lcl|NC_001145.3_cds_NP_013614.1_4156 	633	228	36.02 %
>lcl|NC_001145.3_cds_NP_013616.1_4157 	492	196	39.84 %
>lcl|NC_001145.3_cds_NP_013617.1_4158 	2700	1063	39.37 %
>lcl|NC_001145.3_cds_NP_013618.1_4159 	753	318	42.23 %
>lcl|NC_001145.3_cds_NP_013619.1_4160 	3609	1220	33.80 %
>lcl|NC_001145.3_cds_NP_013622.1_4161 	2007	800	39.86 %
>lcl|NC_001145.3_cds_NP_013623.1_4162 	939	372	39.62 %
>lcl|NC_001145.3_cds_NP_013624.1_4163 	1581	643	40.67 %
>lcl|NC_001145.3_cds_NP_013625.1_4164 	1344	576	42.86 %
