heder	Length	GC_amont	CG_precent
>lcl|NC_000913.3_cds_NP_416968.2_2452 	699	377	53.93 %
>lcl|NC_000913.3_cds_NP_416969.1_2453 	2016	1114	55.26 %
>lcl|NC_000913.3_cds_NP_416970.1_2454 	864	463	53.59 %
>lcl|NC_000913.3_cds_NP_416971.1_2455 	714	373	52.24 %
>lcl|NC_000913.3_cds_NP_416972.4_2456 	1035	574	55.46 %
>lcl|NC_000913.3_cds_NP_416973.1_2457 	879	455	51.76 %
>lcl|NC_000913.3_cds_NP_416974.4_2458 	573	287	50.09 %
>lcl|NC_000913.3_cds_NP_416975.1_2459 	471	233	49.47 %
>lcl|NC_000913.3_cds_NP_416976.4_2460 	618	348	56.31 %
>lcl|NC_000913.3_cds_NP_416977.1_2461 	2019	1105	54.73 %
>lcl|NC_000913.3_cds_NP_416978.4_2462 	948	509	53.69 %
>lcl|NC_000913.3_cds_NP_416979.1_2463 	1440	797	55.35 %
>lcl|NC_000913.3_cds_NP_416980.1_2464 	651	347	53.30 %
>lcl|NC_000913.3_cds_NP_416981.1_2465 	1581	852	53.89 %
>lcl|NC_000913.3_cds_NP_416982.1_2466 	1668	906	54.32 %
>lcl|NC_000913.3_cds_NP_416983.1_2467 	546	300	54.95 %
>lcl|NC_000913.3_cds_NP_416984.1_2468 	759	423	55.73 %
>lcl|NC_000913.3_cds_NP_416985.4_2469 	414	218	52.66 %
>lcl|NC_000913.3_cds_NP_416986.4_2470 	2013	1059	52.61 %
>lcl|NC_000913.3_cds_NP_416987.1_2471 	849	435	51.24 %
>lcl|NC_000913.3_cds_NP_416988.1_2472 	1062	575	54.14 %
>lcl|NC_000913.3_cds_NP_416989.1_2473 	1464	789	53.89 %
>lcl|NC_000913.3_cds_NP_416990.1_2474 	360	189	52.50 %
>lcl|NC_000913.3_cds_NP_416991.2_2475 	702	378	53.85 %
>lcl|NC_000913.3_cds_NP_416992.1_2476 	1290	670	51.94 %
>lcl|NC_000913.3_cds_NP_416993.2_2477 	627	332	52.95 %
>lcl|NC_000913.3_cds_NP_416994.1_2478 	1038	549	52.89 %
>lcl|NC_000913.3_cds_NP_416995.1_2479 	639	343	53.68 %
>lcl|NC_000913.3_cds_NP_416996.1_2480 	2067	1010	48.86 %
>lcl|NC_000913.3_cds_NP_416997.1_2481 	1542	789	51.17 %
>lcl|NC_000913.3_cds_NP_416998.1_2482 	2244	1046	46.61 %
>lcl|NC_000913.3_cds_NP_416999.1_2483 	192	95	49.48 %
>lcl|NC_000913.3_cds_NP_417000.1_2484 	519	245	47.21 %
>lcl|NC_000913.3_cds_NP_417001.1_2485 	540	266	49.26 %
>lcl|NC_000913.3_cds_NP_417002.1_2486 	1578	854	54.12 %
>lcl|NC_000913.3_cds_NP_417003.1_2487 	1467	802	54.67 %
>lcl|NC_000913.3_cds_NP_417004.1_2488 	1371	730	53.25 %
>lcl|NC_000913.3_cds_NP_417005.2_2489 	216	103	47.69 %
>lcl|NC_000913.3_cds_NP_417006.2_2490 	1473	769	52.21 %
>lcl|NC_000913.3_cds_NP_417007.1_2491 	1179	628	53.27 %
>lcl|NC_000913.3_cds_NP_417008.1_2492 	621	309	49.76 %
>lcl|NC_000913.3_cds_NP_417009.1_2493 	1275	698	54.75 %
>lcl|NC_000913.3_cds_NP_417010.1_2494 	1119	596	53.26 %
>lcl|NC_000913.3_cds_NP_417011.1_2495 	1014	553	54.54 %
>lcl|NC_000913.3_cds_NP_417012.1_2496 	1155	612	52.99 %
>lcl|NC_000913.3_cds_NP_417013.1_2497 	432	226	52.31 %
>lcl|NC_000913.3_cds_NP_417014.1_2498 	2313	1312	56.72 %
>lcl|NC_000913.3_cds_NP_417015.1_2499 	4962	2628	52.96 %
>lcl|NC_000913.3_cds_NP_417016.4_2500 	846	450	53.19 %
>lcl|NC_000913.3_cds_YP_010283914.1_2501 	126	54	42.86 %
>lcl|NC_000913.3_cds_NP_417017.4_2502 	777	366	47.10 %
>lcl|NC_000913.3_cds_NP_417018.4_2503 	1284	730	56.85 %
>lcl|NC_000913.3_cds_NP_417019.1_2504 	201	101	50.25 %
>lcl|NC_000913.3_cds_NP_417020.1_2505 	336	174	51.79 %
>lcl|NC_000913.3_cds_NP_417021.1_2506 	1851	1068	57.70 %
>lcl|NC_000913.3_cds_NP_417022.1_2507 	516	270	52.33 %
>lcl|NC_000913.3_cds_NP_417023.1_2508 	324	167	51.54 %
>lcl|NC_000913.3_cds_NP_417024.1_2509 	387	194	50.13 %
>lcl|NC_000913.3_cds_YP_026169.1_2510 	1215	648	53.33 %
>lcl|NC_000913.3_cds_NP_417026.1_2511 	489	262	53.58 %
>lcl|NC_000913.3_cds_NP_417027.1_2512 	741	411	55.47 %
>lcl|NC_000913.3_cds_NP_417028.1_2513 	804	438	54.48 %
>lcl|NC_000913.3_cds_NP_417029.4_2514 	855	432	50.53 %
>lcl|NC_000913.3_cds_NP_417030.2_2515 	1281	660	51.52 %
>lcl|NC_000913.3_cds_NP_417031.1_2516 	1140	644	56.49 %
>lcl|NC_000913.3_cds_NP_417032.1_2517 	891	444	49.83 %
>lcl|NC_000913.3_cds_YP_008592385.1_2518 	66	33	50.00 %
>lcl|NC_000913.3_cds_NP_417033.1_2519 	1362	721	52.94 %
>lcl|NC_000913.3_cds_NP_417034.1_2520 	519	271	52.22 %
>lcl|NC_000913.3_cds_NP_417035.1_2521 	321	178	55.45 %
>lcl|NC_000913.3_cds_NP_417036.1_2522 	813	456	56.09 %
>lcl|NC_000913.3_cds_NP_417037.1_2523 	1203	650	54.03 %
>lcl|NC_000913.3_cds_NP_417038.4_2524 	423	210	49.65 %
>lcl|NC_000913.3_cds_NP_417039.1_2525 	873	482	55.21 %
>lcl|NC_000913.3_cds_NP_417040.2_2526 	1062	586	55.18 %
>lcl|NC_000913.3_cds_NP_417041.1_2527 	999	561	56.16 %
>lcl|NC_000913.3_cds_NP_417042.1_2528 	1512	848	56.08 %
>lcl|NC_000913.3_cds_NP_417043.1_2529 	984	454	46.14 %
>lcl|NC_000913.3_cds_NP_417044.4_2530 	3282	1801	54.88 %
>lcl|NC_000913.3_cds_NP_417045.4_2531 	1194	604	50.59 %
>lcl|NC_000913.3_cds_NP_417046.1_2532 	1254	669	53.35 %
>lcl|NC_000913.3_cds_NP_417047.1_2533 	1191	625	52.48 %
>lcl|NC_000913.3_cds_NP_417048.1_2534 	339	173	51.03 %
>lcl|NC_000913.3_cds_NP_417049.1_2535 	1335	731	54.76 %
>lcl|NC_000913.3_cds_NP_417050.1_2536 	714	387	54.20 %
>lcl|NC_000913.3_cds_NP_417051.2_2537 	1428	759	53.15 %
>lcl|NC_000913.3_cds_YP_026170.1_2538 	3888	2212	56.89 %
>lcl|NC_000913.3_cds_NP_417053.2_2539 	1557	785	50.42 %
>lcl|NC_000913.3_cds_NP_417054.2_2540 	504	276	54.76 %
>lcl|NC_000913.3_cds_NP_417055.4_2541 	636	332	52.20 %
>lcl|NC_000913.3_cds_NP_417056.2_2542 	849	439	51.71 %
>lcl|NC_000913.3_cds_NP_417057.1_2543 	261	117	44.83 %
>lcl|NC_000913.3_cds_YP_002791251.1_2544 	81	30	37.04 %
>lcl|NC_000913.3_cds_NP_417058.1_2545 	381	196	51.44 %
>lcl|NC_000913.3_cds_NP_417059.1_2546 	732	413	56.42 %
>lcl|NC_000913.3_cds_NP_417060.1_2547 	729	394	54.05 %
>lcl|NC_000913.3_cds_NP_417061.1_2548 	906	474	52.32 %
>lcl|NC_000913.3_cds_NP_417062.1_2549 	681	345	50.66 %
>lcl|NC_000913.3_cds_NP_417063.1_2550 	975	507	52.00 %
>lcl|NC_000913.3_cds_NP_417064.1_2551 	1800	967	53.72 %
>lcl|NC_000913.3_cds_NP_417065.1_2552 	480	263	54.79 %
>lcl|NC_000913.3_cds_NP_417066.1_2553 	957	486	50.78 %
>lcl|NC_000913.3_cds_NP_417067.1_2554 	651	340	52.23 %
>lcl|NC_000913.3_cds_NP_417068.1_2555 	576	281	48.78 %
>lcl|NC_000913.3_cds_YP_009518806.1_2556 	156	69	44.23 %
>lcl|NC_000913.3_cds_NP_417069.1_2557 	1623	863	53.17 %
>lcl|NC_000913.3_cds_NP_417070.2_2558 	738	387	52.44 %
>lcl|NC_000913.3_cds_NP_417071.1_2559 	1335	731	54.76 %
>lcl|NC_000913.3_cds_NP_417072.4_2560 	882	438	49.66 %
>lcl|NC_000913.3_cds_NP_417073.1_2561 	588	301	51.19 %
>lcl|NC_000913.3_cds_NP_417074.1_2562 	384	184	47.92 %
>lcl|NC_000913.3_cds_NP_417075.1_2563 	690	360	52.17 %
>lcl|NC_000913.3_cds_NP_417076.1_2564 	1038	584	56.26 %
>lcl|NC_000913.3_cds_NP_417077.1_2565 	420	208	49.52 %
>lcl|NC_000913.3_cds_NP_417078.4_2566 	699	366	52.36 %
>lcl|NC_000913.3_cds_NP_417079.1_2567 	2661	1445	54.30 %
>lcl|NC_000913.3_cds_YP_010051192.1_2568 	42	13	30.95 %
>lcl|NC_000913.3_cds_NP_417080.4_2569 	1356	663	48.89 %
>lcl|NC_000913.3_cds_NP_417081.2_2570 	324	174	53.70 %
>lcl|NC_000913.3_cds_NP_417082.1_2571 	1299	633	48.73 %
>lcl|NC_000913.3_cds_YP_010051193.1_2572 	63	31	49.21 %
>lcl|NC_000913.3_cds_NP_417083.1_2573 	2574	1324	51.44 %
>lcl|NC_000913.3_cds_YP_010051194.1_2574 	2130	1101	51.69 %
>lcl|NC_000913.3_cds_NP_417084.1_2575 	732	401	54.78 %
>lcl|NC_000913.3_cds_NP_417085.1_2576 	981	518	52.80 %
>lcl|NC_000913.3_cds_NP_417086.1_2577 	738	378	51.22 %
>lcl|NC_000913.3_cds_NP_417088.1_2578 	342	158	46.20 %
>lcl|NC_000913.3_cds_NP_417089.1_2579 	48	18	37.50 %
>lcl|NC_000913.3_cds_NP_417090.1_2580 	1161	571	49.18 %
>lcl|NC_000913.3_cds_NP_417091.1_2581 	1122	587	52.32 %
>lcl|NC_000913.3_cds_NP_417092.1_2582 	1071	555	51.82 %
>lcl|NC_000913.3_cds_NP_417093.2_2583 	366	167	45.63 %
>lcl|NC_000913.3_cds_NP_417094.1_2584 	519	237	45.66 %
>lcl|NC_000913.3_cds_NP_417095.1_2585 	1227	593	48.33 %
>lcl|NC_000913.3_cds_NP_417096.1_2586 	483	247	51.14 %
>lcl|NC_000913.3_cds_NP_417097.1_2587 	348	168	48.28 %
>lcl|NC_000913.3_cds_NP_417098.1_2588 	768	410	53.39 %
>lcl|NC_000913.3_cds_NP_417099.4_2589 	549	269	49.00 %
>lcl|NC_000913.3_cds_NP_417100.1_2590 	249	128	51.41 %
>lcl|NC_000913.3_cds_NP_417101.1_2591 	1362	738	54.19 %
>lcl|NC_000913.3_cds_NP_417102.4_2592 	792	417	52.65 %
>lcl|NC_000913.3_cds_YP_026171.3_2593 	1287	658	51.13 %
>lcl|NC_000913.3_cds_NP_417104.1_2594 	594	299	50.34 %
>lcl|NC_000913.3_cds_NP_417105.1_2595 	879	439	49.94 %
>lcl|NC_000913.3_cds_YP_026172.1_2596 	1662	861	51.81 %
>lcl|NC_000913.3_cds_NP_417107.2_2597 	342	169	49.42 %
>lcl|NC_000913.3_cds_NP_417108.4_2598 	291	148	50.86 %
>lcl|NC_000913.3_cds_NP_417109.1_2599 	477	225	47.17 %
>lcl|NC_000913.3_cds_NP_417110.1_2600 	483	250	51.76 %
>lcl|NC_000913.3_cds_NP_417111.1_2601 	1242	591	47.58 %
>lcl|NC_000913.3_cds_NP_417112.1_2602 	957	352	36.78 %
>lcl|NC_000913.3_cds_NP_417113.1_2603 	213	100	46.95 %
>lcl|NC_000913.3_cds_NP_417114.1_2604 	1410	535	37.94 %
>lcl|NC_000913.3_cds_NP_417115.1_2605 	627	253	40.35 %
>lcl|NC_000913.3_cds_NP_417116.1_2606 	2190	1071	48.90 %
>lcl|NC_000913.3_cds_NP_417117.1_2607 	1617	787	48.67 %
>lcl|NC_000913.3_cds_NP_417118.1_2608 	264	120	45.45 %
>lcl|NC_000913.3_cds_NP_417119.1_2609 	1074	476	44.32 %
>lcl|NC_000913.3_cds_NP_417120.2_2610 	372	171	45.97 %
>lcl|NC_000913.3_cds_YP_026173.1_2611 	864	467	54.05 %
>lcl|NC_000913.3_cds_NP_417122.1_2612 	822	457	55.60 %
>lcl|NC_000913.3_cds_NP_417123.1_2613 	702	402	57.26 %
>lcl|NC_000913.3_cds_YP_026174.2_2614 	237	126	53.16 %
>lcl|NC_000913.3_cds_NP_417124.4_2615 	444	226	50.90 %
>lcl|NC_000913.3_cds_NP_417125.1_2616 	468	240	51.28 %
>lcl|NC_000913.3_cds_YP_009518807.1_2617 	315	131	41.59 %
>lcl|NC_000913.3_cds_NP_417129.1_2618 	1704	532	31.22 %
>lcl|NC_000913.3_cds_NP_417130.1_2619 	459	248	54.03 %
>lcl|NC_000913.3_cds_NP_417131.1_2620 	483	262	54.24 %
>lcl|NC_000913.3_cds_YP_588466.1_2621 	201	110	54.73 %
>lcl|NC_000913.3_cds_NP_417132.1_2622 	318	173	54.40 %
>lcl|NC_000913.3_cds_NP_417133.1_2623 	330	157	47.58 %
>lcl|NC_000913.3_cds_NP_417134.2_2624 	4581	2254	49.20 %
>lcl|NC_000913.3_cds_YP_009518808.1_2625 	792	278	35.10 %
>lcl|NC_000913.3_cds_YP_009518809.1_2626 	483	158	32.71 %
>lcl|NC_000913.3_cds_NP_417145.4_2627 	978	531	54.29 %
>lcl|NC_000913.3_cds_NP_417146.2_2628 	1269	732	57.68 %
>lcl|NC_000913.3_cds_NP_417147.1_2629 	1449	845	58.32 %
>lcl|NC_000913.3_cds_NP_417148.1_2630 	1281	760	59.33 %
>lcl|NC_000913.3_cds_NP_417149.1_2631 	1401	719	51.32 %
>lcl|NC_000913.3_cds_NP_417150.4_2632 	663	355	53.54 %
>lcl|NC_000913.3_cds_NP_417151.1_2633 	450	218	48.44 %
>lcl|NC_000913.3_cds_NP_417152.1_2634 	159	81	50.94 %
>lcl|NC_000913.3_cds_NP_417153.1_2635 	300	159	53.00 %
>lcl|NC_000913.3_cds_NP_417154.1_2636 	525	241	45.90 %
>lcl|NC_000913.3_cds_NP_417155.1_2637 	405	195	48.15 %
>lcl|NC_000913.3_cds_NP_417156.1_2638 	450	221	49.11 %
>lcl|NC_000913.3_cds_NP_417157.1_2639 	345	162	46.96 %
>lcl|NC_000913.3_cds_NP_417158.4_2640 	330	178	53.94 %
>lcl|NC_000913.3_cds_NP_417159.1_2641 	246	131	53.25 %
>lcl|NC_000913.3_cds_NP_417160.1_2642 	411	230	55.96 %
>lcl|NC_000913.3_cds_NP_417161.1_2643 	2145	1112	51.84 %
>lcl|NC_000913.3_cds_NP_417162.1_2644 	960	463	48.23 %
>lcl|NC_000913.3_cds_NP_417163.1_2645 	1203	590	49.04 %
>lcl|NC_000913.3_cds_NP_417164.1_2646 	1065	619	58.12 %
>lcl|NC_000913.3_cds_NP_417165.1_2647 	993	522	52.57 %
>lcl|NC_000913.3_cds_NP_417167.1_2648 	738	390	52.85 %
>lcl|NC_000913.3_cds_NP_417168.1_2649 	336	183	54.46 %
>lcl|NC_000913.3_cds_NP_417169.1_2650 	531	261	49.15 %
>lcl|NC_000913.3_cds_NP_417170.1_2651 	1173	626	53.37 %
>lcl|NC_000913.3_cds_NP_417171.1_2652 	1539	871	56.60 %
>lcl|NC_000913.3_cds_NP_417172.1_2653 	516	266	51.55 %
>lcl|NC_000913.3_cds_NP_417173.1_2654 	1557	799	51.32 %
>lcl|NC_000913.3_cds_NP_417174.1_2655 	429	212	49.42 %
>lcl|NC_000913.3_cds_NP_417175.1_2656 	567	303	53.44 %
>lcl|NC_000913.3_cds_NP_417176.1_2657 	186	92	49.46 %
>lcl|NC_000913.3_cds_NP_417177.1_2658 	2631	1411	53.63 %
>lcl|NC_000913.3_cds_NP_417178.1_2659 	501	260	51.90 %
>lcl|NC_000913.3_cds_NP_417179.1_2660 	1062	575	54.14 %
>lcl|NC_000913.3_cds_NP_417180.1_2661 	498	282	56.63 %
>lcl|NC_000913.3_cds_NP_417181.1_2662 	1086	599	55.16 %
>lcl|NC_000913.3_cds_YP_026180.1_2663 	564	283	50.18 %
>lcl|NC_000913.3_cds_YP_026181.1_2664 	960	525	54.69 %
>lcl|NC_000913.3_cds_NP_417184.1_2665 	372	205	55.11 %
>lcl|NC_000913.3_cds_NP_417185.1_2666 	780	416	53.33 %
>lcl|NC_000913.3_cds_NP_417186.1_2667 	360	198	55.00 %
>lcl|NC_000913.3_cds_NP_417187.1_2668 	774	378	48.84 %
>lcl|NC_000913.3_cds_NP_417188.4_2669 	966	554	57.35 %
>lcl|NC_000913.3_cds_NP_417189.2_2670 	1515	861	56.83 %
>lcl|NC_000913.3_cds_NP_417190.1_2671 	1440	768	53.33 %
>lcl|NC_000913.3_cds_NP_417191.1_2672 	1134	613	54.06 %
>lcl|NC_000913.3_cds_NP_417192.1_2673 	2253	1298	57.61 %
>lcl|NC_000913.3_cds_NP_417193.1_2674 	528	276	52.27 %
>lcl|NC_000913.3_cds_NP_417194.2_2675 	1011	538	53.21 %
>lcl|NC_000913.3_cds_YP_026182.1_2676 	1458	818	56.10 %
>lcl|NC_000913.3_cds_NP_417196.1_2677 	1425	734	51.51 %
>lcl|NC_000913.3_cds_NP_417197.1_2678 	471	254	53.93 %
>lcl|NC_000913.3_cds_NP_417198.1_2679 	411	217	52.80 %
>lcl|NC_000913.3_cds_NP_417199.1_2680 	768	433	56.38 %
>lcl|NC_000913.3_cds_NP_417200.1_2681 	543	302	55.62 %
>lcl|NC_000913.3_cds_NP_417201.1_2682 	1710	973	56.90 %
>lcl|NC_000913.3_cds_NP_417202.1_2683 	924	540	58.44 %
>lcl|NC_000913.3_cds_NP_417203.1_2684 	1827	1063	58.18 %
>lcl|NC_000913.3_cds_NP_417204.1_2685 	612	351	57.35 %
>lcl|NC_000913.3_cds_NP_417205.1_2686 	462	232	50.22 %
>lcl|NC_000913.3_cds_NP_417206.1_2687 	351	186	52.99 %
>lcl|NC_000913.3_cds_NP_417207.1_2688 	873	482	55.21 %
>lcl|NC_000913.3_cds_NP_417208.1_2689 	273	151	55.31 %
>lcl|NC_000913.3_cds_NP_417209.1_2690 	1122	622	55.44 %
>lcl|NC_000913.3_cds_NP_417210.2_2691 	1011	579	57.27 %
>lcl|NC_000913.3_cds_NP_417211.1_2692 	2079	1093	52.57 %
>lcl|NC_000913.3_cds_NP_417212.1_2693 	354	179	50.56 %
>lcl|NC_000913.3_cds_NP_417213.1_2694 	2562	1438	56.13 %
>lcl|NC_000913.3_cds_NP_417214.1_2695 	657	278	42.31 %
>lcl|NC_000913.3_cds_NP_417215.2_2696 	768	396	51.56 %
>lcl|NC_000913.3_cds_NP_417216.1_2697 	909	482	53.03 %
>lcl|NC_000913.3_cds_NP_417217.1_2698 	1167	643	55.10 %
>lcl|NC_000913.3_cds_NP_417218.1_2699 	639	342	53.52 %
>lcl|NC_000913.3_cds_NP_417219.1_2700 	777	400	51.48 %
>lcl|NC_000913.3_cds_NP_417220.1_2701 	1365	706	51.72 %
>lcl|NC_000913.3_cds_NP_417221.1_2702 	993	517	52.06 %
>lcl|NC_000913.3_cds_NP_417222.1_2703 	1140	598	52.46 %
>lcl|NC_000913.3_cds_NP_417223.1_2704 	627	335	53.43 %
>lcl|NC_000913.3_cds_NP_417224.1_2705 	762	417	54.72 %
>lcl|NC_000913.3_cds_NP_417225.1_2706 	1050	548	52.19 %
>lcl|NC_000913.3_cds_NP_417226.1_2707 	480	258	53.75 %
>lcl|NC_000913.3_cds_NP_417227.1_2708 	711	394	55.41 %
>lcl|NC_000913.3_cds_NP_417228.1_2709 	312	162	51.92 %
>lcl|NC_000913.3_cds_NP_417229.1_2710 	324	156	48.15 %
>lcl|NC_000913.3_cds_NP_417230.1_2711 	606	318	52.48 %
>lcl|NC_000913.3_cds_NP_417231.1_2712 	1428	780	54.62 %
>lcl|NC_000913.3_cds_NP_417232.1_2713 	909	482	53.03 %
>lcl|NC_000913.3_cds_NP_417233.1_2714 	1038	512	49.33 %
>lcl|NC_000913.3_cds_NP_417234.2_2715 	285	132	46.32 %
>lcl|NC_000913.3_cds_NP_417235.1_2716 	918	471	51.31 %
>lcl|NC_000913.3_cds_NP_417236.1_2717 	600	272	45.33 %
>lcl|NC_000913.3_cds_NP_417237.2_2718 	675	325	48.15 %
>lcl|NC_000913.3_cds_NP_417238.1_2719 	1092	475	43.50 %
>lcl|NC_000913.3_cds_NP_417239.1_2720 	483	224	46.38 %
>lcl|NC_000913.3_cds_NP_417240.1_2721 	1509	661	43.80 %
>lcl|NC_000913.3_cds_NP_417241.1_2722 	2667	1192	44.69 %
>lcl|NC_000913.3_cds_NP_417242.1_2723 	735	373	50.75 %
>lcl|NC_000913.3_cds_NP_417243.1_2724 	1713	960	56.04 %
>lcl|NC_000913.3_cds_NP_417244.1_2725 	1800	1009	56.06 %
>lcl|NC_000913.3_cds_NP_417245.1_2726 	366	181	49.45 %
>lcl|NC_000913.3_cds_NP_417246.4_2727 	1272	704	55.35 %
>lcl|NC_000913.3_cds_NP_417247.2_2728 	261	144	55.17 %
>lcl|NC_000913.3_cds_NP_417248.1_2729 	576	268	46.53 %
>lcl|NC_000913.3_cds_NP_417249.4_2730 	861	479	55.63 %
>lcl|NC_000913.3_cds_NP_417250.4_2731 	780	434	55.64 %
>lcl|NC_000913.3_cds_NP_417251.2_2732 	1338	712	53.21 %
>lcl|NC_000913.3_cds_YP_026183.1_2733 	1455	735	50.52 %
>lcl|NC_000913.3_cds_NP_417254.4_2734 	786	359	45.67 %
>lcl|NC_000913.3_cds_NP_417255.1_2735 	1278	635	49.69 %
>lcl|NC_000913.3_cds_NP_417256.1_2736 	1479	725	49.02 %
>lcl|NC_000913.3_cds_NP_417257.1_2737 	672	347	51.64 %
>lcl|NC_000913.3_cds_YP_002791252.1_2738 	141	34	24.11 %
>lcl|NC_000913.3_cds_NP_417258.4_2739 	873	359	41.12 %
>lcl|NC_000913.3_cds_NP_417259.1_2740 	1299	654	50.35 %
>lcl|NC_000913.3_cds_NP_417260.1_2741 	1638	850	51.89 %
>lcl|NC_000913.3_cds_NP_417261.1_2742 	792	402	50.76 %
>lcl|NC_000913.3_cds_NP_417262.1_2743 	336	155	46.13 %
>lcl|NC_000913.3_cds_NP_417263.1_2744 	249	121	48.59 %
>lcl|NC_000913.3_cds_NP_417264.1_2745 	2235	1202	53.78 %
>lcl|NC_000913.3_cds_NP_417265.1_2746 	1302	670	51.46 %
>lcl|NC_000913.3_cds_NP_417266.1_2747 	2757	1374	49.84 %
>lcl|NC_000913.3_cds_NP_417267.1_2748 	1341	714	53.24 %
>lcl|NC_000913.3_cds_NP_417268.1_2749 	1341	724	53.99 %
>lcl|NC_000913.3_cds_NP_417269.1_2750 	1353	707	52.25 %
>lcl|NC_000913.3_cds_NP_417270.1_2751 	450	237	52.67 %
>lcl|NC_000913.3_cds_NP_417271.1_2752 	783	423	54.02 %
>lcl|NC_000913.3_cds_NP_417272.1_2753 	330	173	52.42 %
>lcl|NC_000913.3_cds_NP_417273.1_2754 	546	261	47.80 %
>lcl|NC_000913.3_cds_NP_417274.1_2755 	849	415	48.88 %
>lcl|NC_000913.3_cds_NP_417275.1_2756 	1365	701	51.36 %
>lcl|NC_000913.3_cds_NP_417276.1_2757 	1290	675	52.33 %
>lcl|NC_000913.3_cds_NP_417277.1_2758 	1368	752	54.97 %
>lcl|NC_000913.3_cds_NP_417278.4_2759 	756	399	52.78 %
>lcl|NC_000913.3_cds_NP_417279.2_2760 	1149	615	53.52 %
>lcl|NC_000913.3_cds_NP_417280.1_2761 	648	318	49.07 %
>lcl|NC_000913.3_cds_NP_417281.1_2762 	1317	628	47.68 %
>lcl|NC_000913.3_cds_NP_417282.1_2763 	1776	968	54.50 %
>lcl|NC_000913.3_cds_NP_417283.2_2764 	1419	725	51.09 %
>lcl|NC_000913.3_cds_NP_417284.1_2765 	423	207	48.94 %
>lcl|NC_000913.3_cds_NP_417285.1_2766 	732	353	48.22 %
>lcl|NC_000913.3_cds_NP_417286.1_2767 	1101	575	52.23 %
>lcl|NC_000913.3_cds_NP_417287.1_2768 	396	216	54.55 %
>lcl|NC_000913.3_cds_NP_417288.1_2769 	918	451	49.13 %
>lcl|NC_000913.3_cds_NP_417289.2_2770 	228	106	46.49 %
>lcl|NC_000913.3_cds_NP_417290.1_2771 	1206	674	55.89 %
>lcl|NC_000913.3_cds_NP_417291.1_2772 	444	242	54.50 %
>lcl|NC_000913.3_cds_NP_417292.1_2773 	807	441	54.65 %
>lcl|NC_000913.3_cds_NP_417293.1_2774 	1098	580	52.82 %
>lcl|NC_000913.3_cds_NP_417294.4_2775 	1254	671	53.51 %
>lcl|NC_000913.3_cds_NP_417295.1_2776 	1332	700	52.55 %
>lcl|NC_000913.3_cds_NP_417296.1_2777 	1827	1010	55.28 %
>lcl|NC_000913.3_cds_NP_417297.1_2778 	3543	1933	54.56 %
>lcl|NC_000913.3_cds_NP_417298.1_2779 	2889	1478	51.16 %
>lcl|NC_000913.3_cds_NP_417299.1_2780 	3369	1806	53.61 %
>lcl|NC_000913.3_cds_NP_417300.1_2781 	324	178	54.94 %
>lcl|NC_000913.3_cds_NP_417301.4_2782 	408	215	52.70 %
>lcl|NC_000913.3_cds_NP_417302.1_2783 	564	295	52.30 %
>lcl|NC_000913.3_cds_NP_417303.1_2784 	471	255	54.14 %
>lcl|NC_000913.3_cds_NP_417304.1_2785 	795	406	51.07 %
>lcl|NC_000913.3_cds_NP_417305.1_2786 	876	463	52.85 %
>lcl|NC_000913.3_cds_NP_417306.1_2787 	2247	1211	53.89 %
>lcl|NC_000913.3_cds_NP_417307.1_2788 	531	262	49.34 %
>lcl|NC_000913.3_cds_YP_009518810.1_2789 	147	62	42.18 %
>lcl|NC_000913.3_cds_NP_417308.1_2790 	690	370	53.62 %
>lcl|NC_000913.3_cds_NP_417309.1_2791 	714	356	49.86 %
>lcl|NC_000913.3_cds_NP_417310.1_2792 	219	95	43.38 %
>lcl|NC_000913.3_cds_NP_417311.1_2793 	1041	566	54.37 %
>lcl|NC_000913.3_cds_NP_417312.1_2794 	1194	663	55.53 %
>lcl|NC_000913.3_cds_NP_417313.1_2795 	2160	1137	52.64 %
>lcl|NC_000913.3_cds_NP_417314.1_2796 	1032	544	52.71 %
>lcl|NC_000913.3_cds_NP_417315.1_2797 	1263	670	53.05 %
>lcl|NC_000913.3_cds_NP_417316.1_2798 	936	500	53.42 %
>lcl|NC_000913.3_cds_NP_417317.1_2799 	693	353	50.94 %
>lcl|NC_000913.3_cds_NP_417318.1_2800 	1419	726	51.16 %
>lcl|NC_000913.3_cds_NP_417319.1_2801 	762	396	51.97 %
>lcl|NC_000913.3_cds_NP_417320.1_2802 	837	415	49.58 %
>lcl|NC_000913.3_cds_NP_417321.2_2803 	1182	633	53.55 %
>lcl|NC_000913.3_cds_NP_417322.1_2804 	1230	547	44.47 %
>lcl|NC_000913.3_cds_NP_417323.2_2805 	633	237	37.44 %
>lcl|NC_000913.3_cds_NP_417324.1_2806 	810	321	39.63 %
>lcl|NC_000913.3_cds_NP_417325.4_2807 	483	153	31.68 %
>lcl|NC_000913.3_cds_YP_002791253.1_2808 	81	21	25.93 %
>lcl|NC_000913.3_cds_NP_417326.2_2809 	426	140	32.86 %
>lcl|NC_000913.3_cds_NP_417328.1_2810 	492	161	32.72 %
>lcl|NC_000913.3_cds_NP_417329.1_2811 	1377	478	34.71 %
>lcl|NC_000913.3_cds_NP_417330.1_2812 	219	74	33.79 %
>lcl|NC_000913.3_cds_NP_417337.1_2813 	906	499	55.08 %
>lcl|NC_000913.3_cds_NP_417338.3_2814 	366	194	53.01 %
