heder	Length	GC_amont	CG_precent
>ENST00000937390.1 cds chromosome	1095	546	49.86 %
>ENST00000965564.1 cds chromosome	1095	546	49.86 %
>ENST00000965565.1 cds chromosome	1095	546	49.86 %
>ENST00000965566.1 cds chromosome	1095	546	49.86 %
>ENST00000965567.1 cds chromosome	1095	546	49.86 %
>ENST00000965568.1 cds chromosome	1095	546	49.86 %
>ENST00000965569.1 cds chromosome	1095	546	49.86 %
>ENST00000965570.1 cds chromosome	1095	546	49.86 %
>ENST00000965571.1 cds chromosome	1095	546	49.86 %
>ENST00000965572.1 cds chromosome	1095	546	49.86 %
>ENST00000965573.1 cds chromosome	1095	546	49.86 %
>ENST00000965574.1 cds chromosome	1095	546	49.86 %
>ENST00000965575.1 cds chromosome	1095	546	49.86 %
>ENST00000696840.1 cds chromosome	1050	532	50.67 %
>ENST00000696841.1 cds chromosome	1050	532	50.67 %
>ENST00000696843.1 cds chromosome	1050	532	50.67 %
>ENST00000502750.2 cds chromosome	885	467	52.77 %
>ENST00000696844.1 cds chromosome	378	179	47.35 %
>ENST00000696845.1 cds chromosome	1050	532	50.67 %
>ENST00000393593.8 cds chromosome	1050	532	50.67 %
>ENST00000696846.1 cds chromosome	1050	532	50.67 %
>ENST00000696848.1 cds chromosome	1044	530	50.77 %
>ENST00000505067.6 cds chromosome	1155	584	50.56 %
>ENST00000510814.6 cds chromosome	1050	532	50.67 %
>ENST00000696849.1 cds chromosome	1050	532	50.67 %
>ENST00000696850.1 cds chromosome	417	191	45.80 %
>ENST00000696851.1 cds chromosome	1050	532	50.67 %
>ENST00000696853.1 cds chromosome	1044	530	50.77 %
>ENST00000504340.2 cds chromosome	1050	532	50.67 %
>ENST00000507523.5 cds chromosome	529	238	44.99 %
>ENST00000506230.5 cds chromosome	411	189	45.99 %
>ENST00000883917.1 cds chromosome	1155	584	50.56 %
>ENST00000883918.1 cds chromosome	1149	582	50.65 %
>ENST00000883919.1 cds chromosome	1050	532	50.67 %
>ENST00000883920.1 cds chromosome	1050	532	50.67 %
>ENST00000956294.1 cds chromosome	885	467	52.77 %
>ENST00000956295.1 cds chromosome	1050	532	50.67 %
>ENST00000956296.1 cds chromosome	1050	532	50.67 %
>ENST00000563915.5 cds chromosome	661	393	59.46 %
>ENST00000395353.5 cds chromosome	2682	1657	61.78 %
>ENST00000357402.10 cds chromosome	2682	1657	61.78 %
>ENST00000563558.5 cds chromosome	434	256	58.99 %
>ENST00000570234.5 cds chromosome	446	260	58.30 %
>ENST00000566252.1 cds chromosome	322	193	59.94 %
>ENST00000852129.1 cds chromosome	2682	1657	61.78 %
>ENST00000852130.1 cds chromosome	2682	1657	61.78 %
>ENST00000852131.1 cds chromosome	2682	1657	61.78 %
>ENST00000852132.1 cds chromosome	2682	1657	61.78 %
>ENST00000852133.1 cds chromosome	2682	1657	61.78 %
>ENST00000852134.1 cds chromosome	2682	1657	61.78 %
>ENST00000949029.1 cds chromosome	2682	1657	61.78 %
>ENST00000949030.1 cds chromosome	2682	1657	61.78 %
>ENST00000548712.5 cds chromosome	615	244	39.67 %
>ENST00000279907.12 cds chromosome	4395	1674	38.09 %
>ENST00000545232.6 cds chromosome	3345	1275	38.12 %
>ENST00000356828.7 cds chromosome	1569	599	38.18 %
>ENST00000548045.5 cds chromosome	309	114	36.89 %
>ENST00000551973.5 cds chromosome	392	155	39.54 %
>ENST00000927549.1 cds chromosome	4221	1599	37.88 %
>ENST00000949295.1 cds chromosome	4296	1632	37.99 %
>ENST00000440863.7 cds chromosome	1419	854	60.18 %
>ENST00000569437.5 cds chromosome	1413	851	60.23 %
>ENST00000568667.5 cds chromosome	1452	856	58.95 %
>ENST00000563301.5 cds chromosome	411	232	56.45 %
>ENST00000894348.1 cds chromosome	1410	850	60.28 %
>ENST00000894349.1 cds chromosome	1359	817	60.12 %
>ENST00000894350.1 cds chromosome	1416	853	60.24 %
>ENST00000894351.1 cds chromosome	1416	853	60.24 %
>ENST00000894352.1 cds chromosome	1353	814	60.16 %
>ENST00000894353.1 cds chromosome	1410	850	60.28 %
>ENST00000894354.1 cds chromosome	1407	848	60.27 %
>ENST00000894355.1 cds chromosome	1437	864	60.13 %
>ENST00000894356.1 cds chromosome	1437	865	60.19 %
>ENST00000894357.1 cds chromosome	1275	765	60.00 %
>ENST00000894358.1 cds chromosome	1431	861	60.17 %
>ENST00000894359.1 cds chromosome	1278	785	61.42 %
>ENST00000894360.1 cds chromosome	1434	864	60.25 %
>ENST00000894361.1 cds chromosome	1356	816	60.18 %
>ENST00000926382.1 cds chromosome	1416	852	60.17 %
>ENST00000926383.1 cds chromosome	1413	851	60.23 %
>ENST00000926384.1 cds chromosome	1218	748	61.41 %
>ENST00000926385.1 cds chromosome	1356	816	60.18 %
>ENST00000926386.1 cds chromosome	1299	768	59.12 %
>ENST00000967230.1 cds chromosome	1437	865	60.19 %
>ENST00000967231.1 cds chromosome	1410	849	60.21 %
>ENST00000967232.1 cds chromosome	1431	862	60.24 %
>ENST00000967233.1 cds chromosome	1272	782	61.48 %
>ENST00000967234.1 cds chromosome	1380	836	60.58 %
>ENST00000967235.1 cds chromosome	1386	839	60.53 %
>ENST00000967236.1 cds chromosome	1371	829	60.47 %
>ENST00000393923.7 cds chromosome	3714	1732	46.63 %
>ENST00000412622.5 cds chromosome	3633	1693	46.60 %
>ENST00000431670.7 cds chromosome	3762	1754	46.62 %
>ENST00000498699.5 cds chromosome	3346	1578	47.16 %
>ENST00000478922.1 cds chromosome	1560	746	47.82 %
>ENST00000477695.5 cds chromosome	1746	868	49.71 %
>ENST00000393925.7 cds chromosome	3762	1754	46.62 %
>ENST00000481953.5 cds chromosome	3633	1693	46.60 %
>ENST00000478733.6 cds chromosome	2223	1042	46.87 %
>ENST00000495180.1 cds chromosome	2235	1018	45.55 %
>ENST00000638331.1 cds chromosome	1257	573	45.58 %
>ENST00000640905.1 cds chromosome	377	173	45.89 %
>ENST00000878043.1 cds chromosome	3762	1754	46.62 %
>ENST00000878044.1 cds chromosome	3489	1619	46.40 %
>ENST00000878045.1 cds chromosome	3693	1723	46.66 %
>ENST00000878046.1 cds chromosome	3762	1754	46.62 %
>ENST00000878047.1 cds chromosome	3477	1618	46.53 %
>ENST00000878048.1 cds chromosome	3633	1693	46.60 %
>ENST00000878049.1 cds chromosome	3498	1627	46.51 %
>ENST00000878050.1 cds chromosome	3369	1566	46.48 %
>ENST00000878051.1 cds chromosome	3477	1618	46.53 %
>ENST00000878052.1 cds chromosome	3618	1680	46.43 %
>ENST00000878053.1 cds chromosome	3510	1628	46.38 %
>ENST00000878054.1 cds chromosome	3348	1557	46.51 %
>ENST00000878055.1 cds chromosome	3489	1619	46.40 %
>ENST00000878056.1 cds chromosome	3507	1637	46.68 %
>ENST00000878057.1 cds chromosome	3822	1781	46.60 %
>ENST00000878058.1 cds chromosome	3660	1703	46.53 %
>ENST00000878059.1 cds chromosome	3639	1689	46.41 %
>ENST00000932392.1 cds chromosome	3873	1803	46.55 %
>ENST00000932393.1 cds chromosome	3096	1438	46.45 %
>ENST00000932394.1 cds chromosome	3603	1686	46.79 %
>ENST00000932395.1 cds chromosome	3543	1656	46.74 %
>ENST00000948955.1 cds chromosome	3477	1618	46.53 %
>ENST00000948956.1 cds chromosome	3618	1680	46.43 %
>ENST00000948957.1 cds chromosome	3348	1557	46.51 %
>ENST00000948958.1 cds chromosome	3675	1716	46.69 %
>ENST00000948959.1 cds chromosome	3489	1619	46.40 %
>ENST00000948960.1 cds chromosome	3639	1689	46.41 %
>ENST00000948961.1 cds chromosome	3732	1736	46.52 %
>ENST00000948962.1 cds chromosome	3543	1656	46.74 %
>ENST00000948963.1 cds chromosome	3693	1723	46.66 %
>ENST00000948964.1 cds chromosome	3879	1801	46.43 %
>ENST00000948965.1 cds chromosome	3843	1790	46.58 %
>ENST00000948966.1 cds chromosome	3456	1626	47.05 %
>ENST00000948967.1 cds chromosome	3588	1662	46.32 %
>ENST00000948968.1 cds chromosome	3864	1788	46.27 %
>ENST00000948969.1 cds chromosome	3807	1768	46.44 %
>ENST00000948970.1 cds chromosome	3681	1712	46.51 %
>ENST00000948971.1 cds chromosome	3738	1751	46.84 %
>ENST00000948972.1 cds chromosome	3732	1736	46.52 %
>ENST00000948973.1 cds chromosome	3696	1725	46.67 %
>ENST00000948974.1 cds chromosome	3867	1800	46.55 %
>ENST00000948975.1 cds chromosome	3738	1739	46.52 %
>ENST00000948976.1 cds chromosome	3351	1567	46.76 %
>ENST00000948977.1 cds chromosome	3675	1716	46.69 %
>ENST00000948978.1 cds chromosome	3285	1526	46.45 %
>ENST00000948979.1 cds chromosome	3762	1754	46.62 %
>ENST00000948980.1 cds chromosome	3735	1727	46.24 %
>ENST00000563778.5 cds chromosome	749	476	63.55 %
>ENST00000561815.5 cds chromosome	654	408	62.39 %
>ENST00000219150.10 cds chromosome	1386	876	63.20 %
>ENST00000570045.5 cds chromosome	1386	876	63.20 %
>ENST00000565497.5 cds chromosome	1170	726	62.05 %
>ENST00000570244.5 cds chromosome	738	470	63.69 %
>ENST00000569203.5 cds chromosome	444	282	63.51 %
>ENST00000569970.1 cds chromosome	496	314	63.31 %
>ENST00000891502.1 cds chromosome	1386	876	63.20 %
>ENST00000891503.1 cds chromosome	1386	876	63.20 %
>ENST00000891504.1 cds chromosome	1386	876	63.20 %
>ENST00000891505.1 cds chromosome	1383	875	63.27 %
>ENST00000891506.1 cds chromosome	1386	876	63.20 %
>ENST00000891507.1 cds chromosome	1386	876	63.20 %
>ENST00000891508.1 cds chromosome	1386	876	63.20 %
>ENST00000891509.1 cds chromosome	1386	876	63.20 %
>ENST00000891510.1 cds chromosome	1386	876	63.20 %
>ENST00000891511.1 cds chromosome	1386	876	63.20 %
>ENST00000928963.1 cds chromosome	1386	876	63.20 %
>ENST00000949090.1 cds chromosome	795	499	62.77 %
>ENST00000592478.5 cds chromosome	519	308	59.34 %
>ENST00000171111.10 cds chromosome	1875	1157	61.71 %
>ENST00000393623.6 cds chromosome	1875	1157	61.71 %
>ENST00000590593.1 cds chromosome	351	232	66.10 %
>ENST00000585845.1 cds chromosome	390	270	69.23 %
>ENST00000592055.2 cds chromosome	838	515	61.46 %
>ENST00000591419.2 cds chromosome	639	391	61.19 %
>ENST00000591039.1 cds chromosome	636	389	61.16 %
>ENST00000910164.1 cds chromosome	1875	1157	61.71 %
>ENST00000910165.1 cds chromosome	1482	924	62.35 %
>ENST00000910166.1 cds chromosome	1875	1157	61.71 %
>ENST00000910167.1 cds chromosome	1875	1157	61.71 %
>ENST00000953683.1 cds chromosome	1482	924	62.35 %
>ENST00000953684.1 cds chromosome	1872	1155	61.70 %
>ENST00000953685.1 cds chromosome	1872	1155	61.70 %
>ENST00000953686.1 cds chromosome	1980	1219	61.57 %
>ENST00000953687.1 cds chromosome	1875	1157	61.71 %
>ENST00000296805.8 cds chromosome	2340	980	41.88 %
>ENST00000345239.6 cds chromosome	2199	921	41.88 %
>ENST00000509430.5 cds chromosome	2340	980	41.88 %
>ENST00000427854.6 cds chromosome	1542	629	40.79 %
>ENST00000509097.1 cds chromosome	856	335	39.14 %
>ENST00000905366.1 cds chromosome	2205	916	41.54 %
>ENST00000905367.1 cds chromosome	2340	980	41.88 %
>ENST00000905368.1 cds chromosome	2064	857	41.52 %
>ENST00000905369.1 cds chromosome	2340	980	41.88 %
>ENST00000905370.1 cds chromosome	2340	980	41.88 %
>ENST00000905371.1 cds chromosome	2340	980	41.88 %
>ENST00000905372.1 cds chromosome	1899	785	41.34 %
>ENST00000905373.1 cds chromosome	2340	980	41.88 %
>ENST00000925461.1 cds chromosome	2340	980	41.88 %
>ENST00000925462.1 cds chromosome	2184	922	42.22 %
>ENST00000925463.1 cds chromosome	2340	980	41.88 %
>ENST00000925464.1 cds chromosome	2340	980	41.88 %
>ENST00000958296.1 cds chromosome	2124	880	41.43 %
>ENST00000958297.1 cds chromosome	2199	921	41.88 %
>ENST00000958298.1 cds chromosome	2199	921	41.88 %
>ENST00000281146.9 cds chromosome	600	238	39.67 %
>ENST00000502887.5 cds chromosome	498	198	39.76 %
>ENST00000508673.5 cds chromosome	306	126	41.18 %
>ENST00000425929.6 cds chromosome	600	238	39.67 %
>ENST00000859483.1 cds chromosome	600	238	39.67 %
>ENST00000859484.1 cds chromosome	600	238	39.67 %
>ENST00000859485.1 cds chromosome	600	238	39.67 %
>ENST00000859486.1 cds chromosome	633	252	39.81 %
>ENST00000859487.1 cds chromosome	600	238	39.67 %
>ENST00000859488.1 cds chromosome	600	238	39.67 %
>ENST00000911334.1 cds chromosome	600	238	39.67 %
>ENST00000911335.1 cds chromosome	600	238	39.67 %
>ENST00000911336.1 cds chromosome	600	238	39.67 %
>ENST00000911337.1 cds chromosome	525	208	39.62 %
>ENST00000911338.1 cds chromosome	600	238	39.67 %
>ENST00000911339.1 cds chromosome	600	238	39.67 %
>ENST00000956407.1 cds chromosome	525	208	39.62 %
>ENST00000343028.9 cds chromosome	1713	796	46.47 %
>ENST00000545344.5 cds chromosome	666	294	44.14 %
>ENST00000545303.5 cds chromosome	435	190	43.68 %
>ENST00000535260.5 cds chromosome	603	278	46.10 %
>ENST00000543882.5 cds chromosome	459	230	50.11 %
>ENST00000543655.5 cds chromosome	409	180	44.01 %
>ENST00000535819.1 cds chromosome	409	180	44.01 %
>ENST00000543803.5 cds chromosome	386	203	52.59 %
>ENST00000512808.2 cds chromosome	346	156	45.09 %
>ENST00000545600.1 cds chromosome	349	163	46.70 %
>ENST00000867958.1 cds chromosome	1116	536	48.03 %
>ENST00000867959.1 cds chromosome	1698	793	46.70 %
>ENST00000867960.1 cds chromosome	1407	666	47.33 %
>ENST00000867961.1 cds chromosome	1530	727	47.52 %
>ENST00000867962.1 cds chromosome	1803	832	46.15 %
>ENST00000867963.1 cds chromosome	1788	829	46.36 %
>ENST00000867964.1 cds chromosome	1479	694	46.92 %
>ENST00000867965.1 cds chromosome	936	438	46.79 %
>ENST00000867966.1 cds chromosome	921	435	47.23 %
>ENST00000867967.1 cds chromosome	810	406	50.12 %
>ENST00000867968.1 cds chromosome	1635	753	46.06 %
>ENST00000867969.1 cds chromosome	1563	742	47.47 %
>ENST00000867970.1 cds chromosome	1299	610	46.96 %
>ENST00000867971.1 cds chromosome	1242	568	45.73 %
>ENST00000867972.1 cds chromosome	354	192	54.24 %
>ENST00000867973.1 cds chromosome	1392	659	47.34 %
>ENST00000867974.1 cds chromosome	1632	771	47.24 %
>ENST00000867975.1 cds chromosome	1263	588	46.56 %
>ENST00000867976.1 cds chromosome	1611	758	47.05 %
>ENST00000913605.1 cds chromosome	1452	687	47.31 %
>ENST00000913606.1 cds chromosome	1695	789	46.55 %
>ENST00000949294.1 cds chromosome	1305	628	48.12 %
>ENST00000371699.5 cds chromosome	822	547	66.55 %
>ENST00000308874.12 cds chromosome	822	547	66.55 %
>ENST00000406555.7 cds chromosome	822	547	66.55 %
>ENST00000371698.3 cds chromosome	822	547	66.55 %
>ENST00000893633.1 cds chromosome	822	547	66.55 %
>ENST00000893634.1 cds chromosome	822	547	66.55 %
>ENST00000893635.1 cds chromosome	822	547	66.55 %
>ENST00000893636.1 cds chromosome	822	547	66.55 %
>ENST00000893637.1 cds chromosome	822	547	66.55 %
>ENST00000893638.1 cds chromosome	822	547	66.55 %
>ENST00000893639.1 cds chromosome	822	547	66.55 %
>ENST00000893640.1 cds chromosome	822	547	66.55 %
>ENST00000893641.1 cds chromosome	822	547	66.55 %
>ENST00000893642.1 cds chromosome	822	547	66.55 %
>ENST00000893643.1 cds chromosome	822	547	66.55 %
>ENST00000893644.1 cds chromosome	822	547	66.55 %
>ENST00000893645.1 cds chromosome	822	547	66.55 %
>ENST00000893646.1 cds chromosome	822	547	66.55 %
>ENST00000893647.1 cds chromosome	822	547	66.55 %
>ENST00000893648.1 cds chromosome	822	547	66.55 %
>ENST00000893649.1 cds chromosome	822	547	66.55 %
>ENST00000893650.1 cds chromosome	822	547	66.55 %
>ENST00000893651.1 cds chromosome	822	547	66.55 %
>ENST00000893652.1 cds chromosome	660	440	66.67 %
>ENST00000893653.1 cds chromosome	819	545	66.54 %
>ENST00000893654.1 cds chromosome	822	547	66.55 %
>ENST00000893655.1 cds chromosome	822	547	66.55 %
>ENST00000893656.1 cds chromosome	822	547	66.55 %
>ENST00000893657.1 cds chromosome	822	547	66.55 %
>ENST00000893658.1 cds chromosome	822	547	66.55 %
>ENST00000893659.1 cds chromosome	813	542	66.67 %
>ENST00000893660.1 cds chromosome	822	547	66.55 %
>ENST00000893661.1 cds chromosome	822	547	66.55 %
>ENST00000893662.1 cds chromosome	822	547	66.55 %
>ENST00000893663.1 cds chromosome	660	440	66.67 %
>ENST00000893664.1 cds chromosome	720	476	66.11 %
>ENST00000893665.1 cds chromosome	777	516	66.41 %
>ENST00000893666.1 cds chromosome	822	547	66.55 %
>ENST00000893667.1 cds chromosome	822	547	66.55 %
>ENST00000893668.1 cds chromosome	822	547	66.55 %
>ENST00000893669.1 cds chromosome	822	547	66.55 %
>ENST00000893670.1 cds chromosome	822	547	66.55 %
>ENST00000893671.1 cds chromosome	822	547	66.55 %
>ENST00000893672.1 cds chromosome	822	547	66.55 %
>ENST00000893673.1 cds chromosome	822	547	66.55 %
>ENST00000893674.1 cds chromosome	723	478	66.11 %
>ENST00000893675.1 cds chromosome	816	543	66.54 %
>ENST00000917150.1 cds chromosome	726	482	66.39 %
>ENST00000917151.1 cds chromosome	564	375	66.49 %
>ENST00000917152.1 cds chromosome	813	542	66.67 %
>ENST00000917153.1 cds chromosome	1110	744	67.03 %
>ENST00000917154.1 cds chromosome	660	440	66.67 %
>ENST00000965523.1 cds chromosome	822	547	66.55 %
>ENST00000965524.1 cds chromosome	822	547	66.55 %
>ENST00000965525.1 cds chromosome	822	547	66.55 %
>ENST00000965526.1 cds chromosome	822	547	66.55 %
>ENST00000965527.1 cds chromosome	822	547	66.55 %
>ENST00000965528.1 cds chromosome	819	545	66.54 %
>ENST00000965529.1 cds chromosome	660	440	66.67 %
>ENST00000965530.1 cds chromosome	819	546	66.67 %
>ENST00000965531.1 cds chromosome	822	547	66.55 %
>ENST00000965532.1 cds chromosome	822	547	66.55 %
>ENST00000965533.1 cds chromosome	822	547	66.55 %
>ENST00000965534.1 cds chromosome	822	547	66.55 %
>ENST00000965535.1 cds chromosome	822	547	66.55 %
>ENST00000965536.1 cds chromosome	822	547	66.55 %
>ENST00000965537.1 cds chromosome	822	547	66.55 %
>ENST00000965538.1 cds chromosome	822	547	66.55 %
>ENST00000965539.1 cds chromosome	723	478	66.11 %
>ENST00000965540.1 cds chromosome	777	516	66.41 %
>ENST00000965541.1 cds chromosome	819	546	66.67 %
>ENST00000965542.1 cds chromosome	822	547	66.55 %
>ENST00000965543.1 cds chromosome	822	547	66.55 %
>ENST00000965544.1 cds chromosome	822	547	66.55 %
>ENST00000965545.1 cds chromosome	822	547	66.55 %
>ENST00000965546.1 cds chromosome	822	547	66.55 %
>ENST00000965547.1 cds chromosome	660	440	66.67 %
>ENST00000965548.1 cds chromosome	822	547	66.55 %
>ENST00000965549.1 cds chromosome	822	547	66.55 %
>ENST00000965550.1 cds chromosome	723	478	66.11 %
>ENST00000965551.1 cds chromosome	822	547	66.55 %
>ENST00000965552.1 cds chromosome	822	547	66.55 %
>ENST00000965553.1 cds chromosome	768	509	66.28 %
>ENST00000965554.1 cds chromosome	822	547	66.55 %
>ENST00000965555.1 cds chromosome	822	547	66.55 %
>ENST00000965556.1 cds chromosome	819	546	66.67 %
>ENST00000965557.1 cds chromosome	822	547	66.55 %
>ENST00000965558.1 cds chromosome	822	547	66.55 %
>ENST00000452918.7 cds chromosome	3249	1677	51.62 %
>ENST00000594773.5 cds chromosome	3123	1584	50.72 %
>ENST00000330854.15 cds chromosome	3093	1568	50.70 %
>ENST00000337018.10 cds chromosome	3249	1677	51.62 %
>ENST00000600239.5 cds chromosome	2526	1256	49.72 %
>ENST00000601879.5 cds chromosome	3249	1677	51.62 %
>ENST00000600377.1 cds chromosome	3291	1708	51.90 %
>ENST00000598240.1 cds chromosome	513	249	48.54 %
>ENST00000594445.1 cds chromosome	334	161	48.20 %
>ENST00000867061.1 cds chromosome	3249	1677	51.62 %
>ENST00000867062.1 cds chromosome	3249	1677	51.62 %
>ENST00000867063.1 cds chromosome	3249	1677	51.62 %
>ENST00000867064.1 cds chromosome	3249	1677	51.62 %
>ENST00000867065.1 cds chromosome	3249	1677	51.62 %
>ENST00000867066.1 cds chromosome	3249	1677	51.62 %
>ENST00000867067.1 cds chromosome	3249	1677	51.62 %
>ENST00000867068.1 cds chromosome	3249	1677	51.62 %
>ENST00000867069.1 cds chromosome	3249	1677	51.62 %
>ENST00000867070.1 cds chromosome	3249	1677	51.62 %
>ENST00000928453.1 cds chromosome	3297	1699	51.53 %
>ENST00000928454.1 cds chromosome	3249	1677	51.62 %
>ENST00000928455.1 cds chromosome	2649	1336	50.43 %
>ENST00000928456.1 cds chromosome	3249	1677	51.62 %
>ENST00000928457.1 cds chromosome	3249	1677	51.62 %
>ENST00000953719.1 cds chromosome	3345	1730	51.72 %
>ENST00000953720.1 cds chromosome	3345	1730	51.72 %
>ENST00000953721.1 cds chromosome	3249	1677	51.62 %
>ENST00000953722.1 cds chromosome	3246	1675	51.60 %
>ENST00000953723.1 cds chromosome	3345	1730	51.72 %
>ENST00000953724.1 cds chromosome	3249	1677	51.62 %
>ENST00000953725.1 cds chromosome	3249	1677	51.62 %
>ENST00000953726.1 cds chromosome	3249	1677	51.62 %
>ENST00000347004.2 cds chromosome	3603	2415	67.03 %
>ENST00000331782.8 cds chromosome	3717	2471	66.48 %
>ENST00000938642.1 cds chromosome	3603	2393	66.42 %
>ENST00000938643.1 cds chromosome	3720	2472	66.45 %
>ENST00000938644.1 cds chromosome	3342	2211	66.16 %
>ENST00000966337.1 cds chromosome	3585	2377	66.30 %
>ENST00000966338.1 cds chromosome	3360	2249	66.93 %
>ENST00000966339.1 cds chromosome	3543	2354	66.44 %
>ENST00000966340.1 cds chromosome	3474	2305	66.35 %
>ENST00000966341.1 cds chromosome	3471	2321	66.87 %
>ENST00000966342.1 cds chromosome	3228	2155	66.76 %
>ENST00000966343.1 cds chromosome	3186	2129	66.82 %
>ENST00000966344.1 cds chromosome	3489	2340	67.07 %
>ENST00000966345.1 cds chromosome	3597	2411	67.03 %
>ENST00000371408.7 cds chromosome	1095	524	47.85 %
>ENST00000427197.2 cds chromosome	1098	525	47.81 %
>ENST00000899835.1 cds chromosome	1047	490	46.80 %
>ENST00000899836.1 cds chromosome	1044	489	46.84 %
>ENST00000899837.1 cds chromosome	975	458	46.97 %
>ENST00000957627.1 cds chromosome	1026	493	48.05 %
>ENST00000296420.9 cds chromosome	786	308	39.19 %
>ENST00000511970.5 cds chromosome	747	295	39.49 %
>ENST00000305864.7 cds chromosome	537	203	37.80 %
>ENST00000502569.1 cds chromosome	495	181	36.57 %
>ENST00000897249.1 cds chromosome	630	240	38.10 %
>ENST00000897250.1 cds chromosome	498	190	38.15 %
